artifact_name,source_row_index,split,primary_layer,gold_label,predicted_label,purist_correct,pragmatic_correct,hidden_families,first_failure_owner,first_failure_reason,evidence_exact,selected_operand_complete,deterministic_correct,oracle_candidate_presence,oracle_graph_representability
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1706,validation,hybrid_adjudicator_with_adapters,"multiple cluster per month, multiple per cluster","multiple cluster per month, multiple per cluster",True,True,cluster_burden;current_vs_historical;competing_semiologies;benchmark_format_convention,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1707,validation,hybrid_adjudicator_with_adapters,multiple per week,no seizure frequency reference,True,True,diary_or_log_aggregation;rate_bucket_or_denominator;current_vs_historical;competing_semiologies;benchmark_format_convention,none,primary layer is Purist-correct,True,,True,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1772,validation,hybrid_adjudicator_with_adapters,11 per 6 month,11 per 6 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1773,validation,hybrid_adjudicator_with_adapters,11 per 3 month,11 per 3 month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1790,validation,hybrid_adjudicator_with_adapters,8 per 4 month,8 per 4 month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1794,validation,hybrid_adjudicator_with_adapters,8 per 2 month,8 per 2 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1866,validation,hybrid_adjudicator_with_adapters,8 per 2 month,8 per 2 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1880,validation,hybrid_adjudicator_with_adapters,8 per 2 month,8 per 2 month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1887,validation,hybrid_adjudicator_with_adapters,4 per 3 month,4 per 3 month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1914,validation,hybrid_adjudicator_with_adapters,7 per 3 month,7 per 3 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1922,validation,hybrid_adjudicator_with_adapters,7 per 3 month,7 per 3 month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1923,validation,hybrid_adjudicator_with_adapters,7 per 6 month,7 per 6 month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1979,validation,hybrid_adjudicator_with_adapters,6 per 2 month,6 per 2 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,1980,validation,hybrid_adjudicator_with_adapters,6 per 3 month,6 per 3 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2023,validation,hybrid_adjudicator_with_adapters,5 per month,5 per month,True,True,competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2080,validation,hybrid_adjudicator_with_adapters,multiple per month,no seizure frequency reference,True,True,current_vs_historical;benchmark_format_convention,none,primary layer is Purist-correct,True,,True,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2094,validation,hybrid_adjudicator_with_adapters,multiple per month,multiple per month,True,True,current_vs_historical;competing_semiologies;benchmark_format_convention,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2114,validation,hybrid_adjudicator_with_adapters,multiple per month,multiple per month,True,True,current_vs_historical;competing_semiologies;benchmark_format_convention,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2149,validation,hybrid_adjudicator_with_adapters,unknown,no seizure frequency reference,True,True,unknown_boundary;current_vs_historical;competing_semiologies;uncertainty_or_ambiguity,none,primary layer is Purist-correct,True,,True,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2166,validation,hybrid_adjudicator_with_adapters,unknown,no seizure frequency reference,True,True,unknown_boundary;uncertainty_or_ambiguity,none,primary layer is Purist-correct,True,,True,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2228,validation,hybrid_adjudicator_with_adapters,3 to 5 per 2 week,3 to 5 per 2 week,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2233,validation,hybrid_adjudicator_with_adapters,6 to 7 per 2 month,6 to 7 per 2 month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2245,validation,hybrid_adjudicator_with_adapters,7 to 8 per 3 week,7 to 8 per 3 week,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2259,validation,hybrid_adjudicator_with_adapters,6 to 8 per 3 month,6 to 8 per 3 month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2354,validation,hybrid_adjudicator_with_adapters,6 to 7 per week,6 to 7 per week,True,True,rate_bucket_or_denominator;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2366,validation,hybrid_adjudicator_with_adapters,2 to 4 per year,2 to 4 per year,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2369,validation,hybrid_adjudicator_with_adapters,3 to 4 per month,3 to 4 per month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2374,validation,hybrid_adjudicator_with_adapters,7 to 9 per month,7 to 9 per month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2425,validation,hybrid_adjudicator_with_adapters,6 to 8 per month,6 to 8 per month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2427,validation,hybrid_adjudicator_with_adapters,3 to 5 per month,3 to 5 per month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2435,validation,hybrid_adjudicator_with_adapters,5 to 7 per 2 week,5 to 7 per 2 week,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2437,validation,hybrid_adjudicator_with_adapters,2 to 3 per 2 month,2 to 3 per 2 month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2440,validation,hybrid_adjudicator_with_adapters,5 to 7 per 2 month,5 to 7 per 2 month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2456,validation,hybrid_adjudicator_with_adapters,6 to 7 per 2 week,6 to 7 per 2 week,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2459,validation,hybrid_adjudicator_with_adapters,7 to 9 per 2 week,7 to 9 per 2 week,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2487,validation,hybrid_adjudicator_with_adapters,2 to 3 per 3 month,2 to 3 per 3 month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2513,validation,hybrid_adjudicator_with_adapters,2 to 3 per 2 week,2 to 3 per 2 week,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2541,validation,hybrid_adjudicator_with_adapters,8 to 9 per 2 week,8 to 9 per 2 week,True,True,current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2548,validation,hybrid_adjudicator_with_adapters,5 to 6 per 2 month,5 to 6 per 2 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2554,validation,hybrid_adjudicator_with_adapters,1 to 10 per 2 month,1 to 10 per 2 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2558,validation,hybrid_adjudicator_with_adapters,3 to 4 per 2 month,3 to 4 per 2 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2609,validation,hybrid_adjudicator_with_adapters,1 per day,1 per day,True,True,rate_bucket_or_denominator,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2622,validation,hybrid_adjudicator_with_adapters,1 per day,1 per day,True,True,rate_bucket_or_denominator,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2628,validation,hybrid_adjudicator_with_adapters,1 per day,1 per day,True,True,rate_bucket_or_denominator,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2678,validation,hybrid_adjudicator_with_adapters,1 per day,1 per day,True,True,rate_bucket_or_denominator;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2681,validation,hybrid_adjudicator_with_adapters,1 per day,1 per day,True,True,rate_bucket_or_denominator;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,2698,validation,hybrid_adjudicator_with_adapters,1 per 2 day,1 per 2 day,True,True,competing_semiologies;benchmark_format_convention,none,primary layer is Purist-correct,True,,True,True,True
